
isiro, +32 4 287 35 17,Expert-comptable," Rue Dartois 27, 4000 Liège, Belgique",Liège,http://www.isiro.be/,
DP FinTax, +32 4 325 24 07,Expert-comptable," Rue Pasteur 47, 4430 Ans, Belgique",Ans,,
RK ACCOUNTANCY, +32 4 289 18 67,Cabinet d'expertise comptable," Bd Gustave Kleyer 103, 4000 Liège, Belgique",Liège,,
In Extenso Expertise Belgique - Agence de Liège, +32 4 227 34 67,Expert-comptable," Rue Walthère Dewé 143, 4000 Liège, Belgique",Liège,http://www.inextenso-belux.com/,
"Heynen, Nyssen & Cie - Réviseurs d'Entreprises Soc.Civ. Sprl",,Expert-comptable," Rue du Parc 69, 4020 Liège, Belgique",Liège,,
LIBRA Groupe, +32 4 384 34 00,Audit financier," Rue des Anglais 6A, 4430 Ans, Belgique",Ans,http://www.libra.be/,
CCFV, +32 497 24 08 79,Cabinet d'expertise comptable," Chau. Brunehaut 171, 4450 Juprelle, Belgique",Juprelle,,
B.C.F. Marc Antoine et Cie, +32 4 362 22 61,Comptable," Av. de l'Industrie 36, 4030 Liège, Belgique",Liège,,
Fiduciaire Rosu, +32 4 380 20 02,Comptable," Quai St Léonard 18/B, 4000 Liège, Belgique",Liège,,
Stassart, +32 4 343 94 49,Comptable," Rue des Croix de Guerre 6, 4020 Liège, Belgique",Liège,,
Fiduciaire Villarruel, +32 492 09 23 42,Service de comptabilité," Rue de Chênée 16, 4031 Liège, Belgique",Liège,https://villarruel.be/,
"COPILOT, spécialiste en Cessions et Transmissions d'entreprises", +32 4 340 19 19,Conseiller en gestion des affaires," Quai Godefroid Kurth 30, 4020 Liège, Belgique",Liège,https://www.copilot.be/,
Fiduciaire J-M Piret, +32 4 228 84 20,Comptable," Rue des Pépinières 27, 4632 Soumagne, Belgique",Soumagne,http://www.jmpiret.be/,
IZIFIN - COMPTABILITE - FISCALITE, +32 4 325 09 21,Expert-comptable," Rue de Bruxelles 71 boite 7, 4340 Awans, Belgique",Awans,http://www.izifin.be/,
Nova BL, +32 473 17 85 18,Cabinet d'expertise comptable," Rue des Guillemins 139, 4000 Liège, Belgique",Liège,https://www.novabl.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2640654620793705857,
Fgr Comptabilite Et Fiscalite Sprl,,Expert-comptable," Rue de Chestret 10, 4000 Liège, Belgique",Liège,,
Fidunet, +32 4 263 26 48,Comptable," Rue Henri Goossens 13, 4431 Ans, Belgique",Ans,http://www.fidunet.be/,
Triangle Talent, +32 4 277 07 76,Cabinet de recrutement," Rue de Hermée 255, 4040 Herstal, Belgique",Herstal,http://www.triangletalent.be/,
0boox - Odoo Comptabilité, +32 4 277 75 65,Cabinet d'expertise comptable," Rue Dartois 27, 4000 Liège, Belgique",Liège,https://0boox.accountants/,
"Basic Compta, Expert-comptable et fiscal à Liège (Guillemins)", +32 485 36 72 56,Expert-comptable," Rue des Guillemins 139, 4000 Liège, Belgique",Liège,https://www.basicompta.be/,
Infocompta SC, +32 4 278 32 92,Comptable," Rue Bourgogne 5a, 4452 Juprelle, Belgique",Juprelle,,
Fiduciaire Au Carré, +32 4 366 09 00,Expert-comptable," A l’attention de Véronique MARTENS, Rue du Pot d'Or 19, 4000 Liège, Belgique",Liège,http://www.fiduciaire2.be/,
Gesinter sc, +32 4 343 38 50,Comptable," Quai de la Dérivation 48, 4020 Liège, Belgique",Liège,,
Fiduciaire Robin & partners,,Comptable," Bd de la Sauvenière 91, 4000 Liège, Belgique",Liège,https://www.pagesdor.be/entreprise/Li%C3%A8ge/L12867784/Fiduciaire+Robin+%26+Partners/,
Bureau Comptable Zeevaert, +32 4 233 68 80,Comptable," Rue des Vennes 159, 4020 Liège, Belgique",Liège,,
Bucompta - Bureau Comptable Tadiello, +32 494 91 11 77,Comptable," Rue Arsène Falla 21, 4621 Fléron, Belgique",Fléron,http://www.bucompta.be/,
Cabinet Bronck=altmayer Anlag Soc. Etrangere, +32 4 252 77 84,Comptable," Ave Blonden 4441, 4000 Liège, Belgique",Liège,,
Longree / Nathalie, +32 4 266 28 05,Cabinet d'expertise comptable," Rue des Méhons 11, 4450 Juprelle, Belgique",Juprelle,,
JS Compta, +32 4 355 80 20,Comptable," Rue des Vennes 151, 4020 Liège, Belgique",Liège,http://www.js-compta.be/,
Cabinet Comptable et Fiscale Theunissen J., +32 4 278 49 54,Comptable," Rue Defize 2, 4431 Ans, Belgique",Ans,,
Agiel - Jacquet Luc, +32 4 349 00 60,Comptable," Rue Théodore Schwann 5, 4020 Liège, Belgique",Liège,,
Cégec SRL, +32 4 379 90 99,Cabinet d'expertise comptable," Rue de Maestricht 102, 4600 Visé, Belgique",Visé,http://www.cegec.be/,
Fidu3000, +32 4 248 22 01,Cabinets comptables," Rue Haute Marexhe 114/R2 - B-4040, 4040 Herstal, Belgique",Herstal,http://www.fidu3000.be/pages/10_1-Associes.html,
Christian Ronsse, +32 4 252 55 23,Expert-comptable," Rue St Nicolas 70, 4000 Liège, Belgique",Liège,http://www.c-ronsse.be/liens.html,
Belfisco SRL, +32 4 349 08 72,Cabinet d'expertise comptable," Quai des Vennes 18/20, 4020 Liège, Belgique",Liège,http://www.belfisco.be/,
Elipsium, +32 4 378 40 12,Cabinet d'expertise comptable,,Herstal,http://www.elipsium.be/,
RTK Travel Center Herstal, +32 4 240 15 02,Agence de voyages," Rue Basse Campagne 184, 4040 Herstal, Belgique",Herstal,,
TUI Herstal, +32 4 264 89 37,Agence de voyages," Rue Basse Campagne 1, 4040 Herstal, Belgique",Herstal,https://www.tui.be/?utm_source=google&utm_medium=businesslistings&utm_campaign=google-businesslistings&utm_content=118614,
Généraltour, +32 4 230 14 14,Agence de voyages," Rte de Tilice 15, 4041 Herstal, Belgique",Herstal,http://www.generaltour.be/,
Box Plus : Spécialiste en déménagement et garde-meuble, +32 471 11 81 78,Services de déménagement et de stockage," Rue Nicolas Defrêcheux 30, 4040 Herstal, Belgique",Herstal,https://www.box-plus.be/,
"FDO déménagement, lift et garde-meubles", +32 496 82 09 04,Services de déménagement et de stockage," Rue St Lambert 63, 4040 Herstal, Belgique",Herstal,https://www.fdo-demenagement.be/,
Bestock - Garde meuble | Stockage | Box, +32 472 81 64 91,Entrepôt," Rue En Bois 44, 4040 Herstal, Belgique",Herstal,https://www.bestock.be/?utm_source=my-business-bestock,
Déménagements Gramme s.c.r.l., +32 4 264 50 16,Services de déménagement et de stockage," Rue de la Digue, 4683 Oupeye, Belgique",Oupeye,http://www.demenagements-gramme.be/,
Mozer Technologies, +32 4 246 41 41,Services de déménagement et de stockage," Rue de l'Abbaye 10, 4040 Herstal, Belgique",Herstal,,
AàZ Déménagement,,Entreprise de déménagement," Prolongement de l'Abbaye 60, 4040 Herstal, Belgique",Herstal,https://www.aaz-demenagement.be/,
Vdm.simon&fils, +32 499 27 00 00,Entreprise de déménagement," Rue des Meuniers 118, 4041 Herstal, Belgique",Herstal,,
Mozer Technologies Sprl, +32 16 41 82 83,Entreprise de déménagement," Rue d'Abhooz 31, 4040 Herstal, Belgique",Herstal,https://www.companyweb.be/societe/mozer-technologies/sprl/825211959,
Vincent Mil, +32 4 246 59 40,Entreprise de déménagement," Rue Gilles Magnée 172, 4430 Ans, Belgique",Ans,http://www.vincentmil.be/,
"Galliker Transports SA, Liege", +32 4 278 01 01,Société de transport routier," Av. du Parc Industriel 1, 4041 Herstal, Belgique",Herstal,https://www.galliker.com/,
Box + Déménagement - Garde-meuble - Lift, +32 471 11 81 78,Services de déménagement et de stockage," Rue Stappers 19, 4000 Liège, Belgique",Liège,http://www.box-plus.be/,
Déménagements Spiroux Liège, +32 4 343 64 33,Entreprise de déménagement," Rue de Herve 91, 4030 Liège, Belgique",Liège,https://www.spirouxdemenagements.be/contact/?utm_source=google+my+business&utm_medium=organic&utm_campaign=fiche+grivegnee,
"Eko-lift liege, location monte meubles élévateur, société de transport & déménagement", +32 489 17 76 64,Services de déménagement et de stockage," Rue des Bleuets 12, 4020 Liège, Belgique",Liège,,
Waseige SRL, +32 475 60 80 40,Services de déménagement et de stockage," Rue de l'Eperonnerie 6, 4041 Herstal, Belgique",Herstal,,
Lock'O Herstal, +32 800 16 590,Garde-meubles en libre-service," 4ème Avenue 46, 4040 Herstal, Belgique",Herstal,https://www.locko.be/sites/box-a-louer-bureaux-et-entrepots-a-herstal-hauts-sarts/,
Vincent Logistics SA, +32 4 256 99 00,Société de transport routier," Parc Industriel des Hauts Sarts 1E Av 32, 4040 Herstal, Belgique",Herstal,https://www.vincentlogistics.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=website_link&utm_term=BE,
Lift express liège, +32 4 221 55 40,Services de déménagement et de stockage," Av. de l'Observatoire 211, 4000 Liège, Belgique",Liège,https://loca-lift.com/liege/,
LJ Transport, +32 472 46 89 55,Service de livraison,,Herstal,http://www.ljtransport.be/,
Déménagements Louis, +32 4 342 84 84,Services de déménagement et de stockage," Quai Bonaparte 49, 4020 Liège, Belgique",Liège,http://www.demenagementlouisliege.be/,
Distristar, +32 4 240 30 22,Société de transport routier," Rue du Charbonnage 100, 4041 Herstal, Belgique",Herstal,http://www.distristar.be/,
Samo B, +32 4 342 42 42,Services de déménagement et de stockage," Rue de Herve 257, 4030 Liège, Belgique",Liège,http://www.samob.be/,
Déménagements Nova Liège, +32 470 33 61 59,Services de déménagement et de stockage," Bd d'Avroy 32, 4000 Liège, Belgique",Liège,https://nova-demenagements.be/,
MaloirTransports, +32 4 248 06 12,Société de transport routier," Quai de l'Abattoir 47, 4040 Herstal, Belgique",Herstal,,
LEVAGE | J.BOUTIQUE | Location de grues | DUFOUR, +32 65 76 06 00,Agence de location de grues," Rue Michel Duchatto 45, 4040 Herstal, Belgique",Herstal,https://agence.groupe-dufour.com/29-j-boutique-dufour?utm_source=gmb,
MaLocation l Location Camionnette & Voiture Liège, +32 4 243 13 69,Agence de location de voitures," Rue des Steppes 18A, 4000 Liège, Belgique",Liège,http://www.malocation.eu/,
Déménagement SUMO, +32 800 37 878,Services de déménagement et de stockage," Av. Joseph Prévers 29, 4020 Liège, Belgique",Liège,http://www.demenagement-sumo.be/,
RTK Travel Center Herstal, +32 4 240 15 02,Agence de voyages," Rue Basse Campagne 184, 4040 Herstal, Belgique",Herstal,,
demir - le coin immobilier SRL, +32 4 370 20 20,Agence immobilière," Rue Arnold Delsupexhe 103, 4040 Herstal, Belgique",Herstal,https://demir-immo.be/,
Transal Déménagement, +32 477 46 30 40,Services de déménagement et de stockage," Rue du Roua 45, 4432 Ans, Belgique",Ans,http://www.transal.be/,
Boels Location SA Liège - Herstal, +32 4 240 31 26,Location de machines de construction," Bd Zénobe Gramme 39, 4040 Herstal, Belgique",Herstal,https://www.boels.com/nl-be/?utm_source=google&utm_medium=yext&utm_content=293,
CMC Transports ASBL, +32 484 02 26 54,Service de transport," Rue St Lambert 32, 4040 Herstal, Belgique",Herstal,https://www.cmc-transport.be/,
Déménagements Pierson, +32 4 226 64 88,Services de déménagement et de stockage," Rue Louis Fraigneux 47, 4000 Liège, Belgique",Liège,https://www.sprlpierson.com/,
Le Tilleul SNC, +32 484 66 00 28,Service logistique," Rue Guillaume Delarge 7, 4040 Herstal, Belgique",Herstal,,
TXT, +32 4 278 01 13,Société de transport routier," 4ème Avenue 3, 4040 Herstal, Belgique",Herstal,,
SUMO Déménagement, +32 800 37 878,Services de déménagement et de stockage," Rue de la Cablerie 7, 4000 Liège, Belgique",Liège,https://www.sumodemenagement.be/,
Mozer Belux Sprl, +32 4 246 41 41,Services de déménagement et de stockage," Rue Walthère Dewé 143, 4000 Liège, Belgique",Liège,http://www.mozer.be/,
Eric Pinckers, +32 4 240 51 10,Société de transport routier," 3ème Avenue 6, 4040 Herstal, Belgique",Herstal,http://fr.pinckers.be/,
ACL Solutions Transports, +32 455 19 61 81,Société de transport routier," RueJean-LambertKepenne, 16R4, 4040 Herstal, Belgique",Herstal,,
Déménagement Waseige, +32 475 60 80 40,Services de déménagement et de stockage,,Herstal,,
Jost Logistics S.A. Herstal member of JOST, +32 87 66 11 00,Service logistique," ZI des Hauts-Sarts, 4ème Avenue 66, 4040 Herstal, Belgique",Herstal,https://www.jostgroup.com/,
"Galliker Transports SA, Liege", +32 4 278 01 01,Société de transport routier," Av. du Parc Industriel 1, 4041 Herstal, Belgique",Herstal,https://www.galliker.com/,
Vincent Logistics SA, +32 4 256 99 00,Société de transport routier," Parc Industriel des Hauts Sarts 1E Av 32, 4040 Herstal, Belgique",Herstal,https://www.vincentlogistics.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=website_link&utm_term=BE,
Supertransport S.A. Herstal member of JOST, +32 4 381 91 89,Société de transport international de marchandises," ZI des Hauts-Sarts, 4ème Avenue 66, 4040 Herstal, Belgique",Herstal,https://www.jostgroup.com/,
"Tli, Transport", +32 4 264 40 69,Service de transport," Rue du, 1ère Avenue 50, 4040 Herstal, Belgique",Herstal,https://www.tliherstal.be/,
ATV Logistics -Affretement et transports Vanderwaeren, +32 4 380 90 46,Entrepôt," Rue de l'Abbaye 10b, 4040 Herstal, Belgique",Herstal,http://www.atvlogistics.be/,
Interline ACL, +32 4 380 55 59,Société de transport international de marchandises," Rue de l'Abbaye 95, 4040 Herstal, Belgique",Herstal,http://www.interlineacl.be/,
Transmec Belgium sprl, +32 4 256 93 00,Société de transport international de marchandises," 4ème Avenue 39, 4040 Herstal, Belgique",Herstal,http://www.transmecgroup.com/,
TXT, +32 4 278 01 13,Société de transport routier," 4ème Avenue 3, 4040 Herstal, Belgique",Herstal,,
Ziegler Belgium, +32 4 248 24 50,Société de transport international de marchandises," Parc Industriel des Hauts Sarts, Rue de l'Abbaye 103, Rue de l'Abbaye 103, 4040 Herstal, Belgique",Herstal,https://www.zieglergroup.com/,
CMC Transports ASBL, +32 484 02 26 54,Service de transport," Rue St Lambert 32, 4040 Herstal, Belgique",Herstal,https://www.cmc-transport.be/,
Distristar, +32 4 240 30 22,Société de transport routier," Rue du Charbonnage 100, 4041 Herstal, Belgique",Herstal,http://www.distristar.be/,
LJ Transport, +32 472 46 89 55,Service de livraison,,Herstal,http://www.ljtransport.be/,
Rgek Transports, +32 489 83 62 52,Service de livraison," Rue de la Clawenne 123, 4040 Herstal, Belgique",Herstal,,
Eric Pinckers, +32 4 240 51 10,Société de transport routier," 3ème Avenue 6, 4040 Herstal, Belgique",Herstal,http://fr.pinckers.be/,
Supertransport Sa, +32 4 240 76 70,Service de transport," Parc Industriel des Hauts Sarts 4E Av 66, 4040 Herstal, Belgique",Herstal,http://www.supertransport.be/,
Weerts Supply Chain S.A. / N.V., +32 4 246 86 00,Service logistique," Rue du Fond des Fourches 10, 4041 Herstal, Belgique",Herstal,https://wsc.eu/,
Adam et Menten, +32 4 264 78 28,Service de transport," 4ème Avenue 3, 4040 Herstal, Belgique",Herstal,https://www.adametmenten.be/,
MaloirTransports, +32 4 248 06 12,Société de transport routier," Quai de l'Abattoir 47, 4040 Herstal, Belgique",Herstal,,
Tyres Logistic International,,Service de transport," Parc Industriel des Hauts Sarts 810, 4040 Herstal, Belgique",Herstal,,
ACL Solutions Transports, +32 455 19 61 81,Société de transport routier," RueJean-LambertKepenne, 16R4, 4040 Herstal, Belgique",Herstal,,
GABI-CO S.R.L Multimodal Transport Services, +32 487 31 01 92,Société de transport international de marchandises," Rue de l'Arbre Sainte-Barbe 353, 4000 Liège, Belgique",Liège,http://gabico-transport.com/,
"FDO déménagement, lift et garde-meubles", +32 496 82 09 04,Services de déménagement et de stockage," Rue St Lambert 63, 4040 Herstal, Belgique",Herstal,https://www.fdo-demenagement.be/,
Run Express Logistics & Dépannage, +32 488 90 99 05,Siège social," Rue de l'Abbaye 91, 4040 Herstal, Belgique",Herstal,http://www.runexpresslogistics.be/,
TLI Deport BE,,Installation de stockage," Parc Industriel des Hauts Sarts 810, 4040 Herstal, Belgique",Herstal,,
Trans Connect, +32 486 58 96 16,Société de transport international de marchandises," Rue de Visé 336 b, 4020 Liège, Belgique",Liège,http://www.transconnect.be/,
Regnum Belga Solidum, +32 4 377 15 38,Société de transport routier," Rue du Moulin Maisse 32, 4040 Herstal, Belgique",Herstal,,
Jost Group,,Installation de stockage," Parc Industriel des Hauts Sarts 16, 4040 Herstal, Belgique",Herstal,https://www.jostgroup.com/our-network/belgium/jost-logistics-herstal/,
Le Tilleul SNC, +32 484 66 00 28,Service logistique," Rue Guillaume Delarge 7, 4040 Herstal, Belgique",Herstal,,
Mozer Technologies, +32 4 246 41 41,Services de déménagement et de stockage," Rue de l'Abbaye 10, 4040 Herstal, Belgique",Herstal,,
Elsen R. - Affretement et Transports, +32 4 264 64 74,Société de transport routier," Rue de l'Abbaye 35, 4040 Herstal, Belgique",Herstal,,
JOST & Cie Transport member of JOST, +32 87 66 11 00,Magasin," 4ème Avenue 58, 4040 Herstal, Belgique",Herstal,https://jostgroup.com/,
J transports SRL, +32 470 47 25 24,Société de transport routier," Rue Jean Volders 3/0001, 4000 Liège, Belgique",Liège,http://www.jtransports.be/,
Deza Group, +32 499 23 76 12,Société de transport routier,,Herstal,https://www.deza-group.be/,
Airport Handling, +32 4 361 40 90,Société de transport routier," Rue de l'Abbaye 138, 4040 Liège, Belgique",Liège,http://aviationhandling.be/,
"CHU de Liège, site André Renard", +32 4 323 00 00,Hôpital," Rue André Renard 1, 4040 Herstal, Belgique",Herstal,https://www.chuliege.be/cms/c_55350/fr/andre-renard,
Docteur Muller Pierre, +32 477 49 34 41,Urologue," Rue Lambert le Bègue 28, 4000 Liège, Belgique",Liège,,
Docteur Hubert Nicolas, +32 4 321 60 70,Urologue," Bd du Douzième de Ligne 1, 4000 Liège, Belgique",Liège,https://www.chrcitadelle.be/Urologie,
Nicolas H., +32 4 264 29 53,Urologue," Pl. Jean Jaurès 10, 4040 Herstal, Belgique",Herstal,,
Lhoest / Bernard, +32 4 233 99 61,Urologue," Rue Fabry 1, 4000 Liège, Belgique",Liège,https://progenda.be/centers/bernard-lhoest,
Michel Jeukenne Urologue, +32 4 223 71 62,Urologue," Bd Frère - Orban 19 Bte 041, 4000 Liège, Belgique",Liège,,
Similon / Bernard, +32 4 222 26 66,Urologue," Rue du Jardin Botanique 23, 4000 Liège, Belgique",Liège,,
"CHU de Liège, site André Renard", +32 4 323 00 00,Hôpital," Rue André Renard 1, 4040 Herstal, Belgique",Herstal,https://www.chuliege.be/cms/c_55350/fr/andre-renard,
Léon Paris, +32 4 264 23 72,Ophtalmologiste," Bd Albert Ier 62, 4040 Herstal, Belgique",Herstal,,
Provisu,,Ophtalmologiste," 2ème Avenue, 4040 Herstal, Belgique",Herstal,http://provisu.be/contacts.html,
"Cabinet des cardiologues Kassab-Materne (Herstal, Liège)", +32 4 240 09 89,Cardiologue," Pl. Coronmeuse 24, 4040 Herstal, Belgique",Herstal,,
Cabinet de Cardiologie du Dr. Jamin, +32 471 74 37 22,Cardiologue," Bd Ernest Solvay 48, 4040 Herstal, Belgique",Herstal,https://www.cardiologiejamin.com/,
Dr. Isabelle Jamin, +32 471 74 37 22,Cardiologue," Bd Ernest Solvay 48, 4040 Herstal, Belgique",Herstal,https://www.cardiologiejamin.com/,
Jean-Manuel Herzet Cardiologue, +32 4 240 09 89,Cardiologue," Pl. Coronmeuse 24, 4000 Liège, Belgique",Liège,,
"CHU de Liège, site André Renard", +32 4 323 00 00,Hôpital," Rue André Renard 1, 4040 Herstal, Belgique",Herstal,https://www.chuliege.be/cms/c_55350/fr/andre-renard,
Pascal Kajingu-Kasomboyi-Mukaya - Cardiologue à Herstal, +32 80 85 41 11,Cardiologue," Rue André Renard 1, 4040 Herstal, Belgique",Herstal,,
Sprl Cabinet A.kassab Et sprl C.c.g.i. Dr Materne Fv, +32 4 240 09 89,Cardiologue," Residence Reine Astrid, Pl. Coronmeuse 24, 4040 Herstal, Belgique",Herstal,,
Eric Lecoq Cardiologue, +32 4 240 09 89,Cardiologue," Pl. Coronmeuse 24, 4040 Herstal, Belgique",Herstal,,
Dr Benjamin Born Cardiologue Liège, +32 4 240 09 89,Cardiologue," Pl. Coronmeuse 24, 4000 Liège, Belgique",Liège,,
Docteur Fanny de Landsheere, +32 491 52 56 30,Cardiologue," Rue Ernest Solvay 48, 4040 Herstal, Belgique",Herstal,https://www.myconsultation.be/cardiologue/herstal/fanny-de-landsheere/,
Camev - Cab. médical Volvert, +32 4 264 24 20,Cardiologue," Bd Ernest Solvay 48/02, 4040 Herstal, Belgique",Herstal,,
Animal Santé Herstal, +32 4 266 39 70,Vétérinaire," Rue du Crucifix 7/R, 4040 Herstal, Belgique",Herstal,https://www.animalsante.be/,
Docteur Boussard Virginie, +32 478 78 18 52,Vétérinaire," Rue du Bellenay 71b, 4040 Herstal, Belgique",Herstal,https://vet.maps.ivof.com/docteur-boussard-virginie/,
Vétérinaire Cabvet Herstal, +32 4 336 27 84,Clinique vétérinaire," Rue Verte 208, 4040 Herstal, Belgique",Herstal,http://www.cabvet.be/,
Clinique Vétérinaire VetTeam, +32 4 264 31 13,Vétérinaire," Esp. de la Paix 3, 4040 Herstal, Belgique",Herstal,https://www.vetteamherstal.be/,
"Cabinet Vétérinaire Vet-M, Dr Piron Rodrigue", +32 495 13 00 05,Vétérinaire," Pl. Gilles Gérard 28, 4041 Herstal, Belgique",Herstal,https://www.vet-m.be/,
Cabinet Vétérinaire Boussard à Herstal, +32 478 78 18 52,Soins vétérinaires," Rue du Bellenay 71b, 4040 Herstal, Belgique",Herstal,http://veterinaireboussard.be/contact.html,
AniCura Clinique Vétérinaire VetTeam - Liège, +32 4 227 27 27,Vétérinaire," Rue Sopers 10, 4030 Liège, Belgique",Liège,https://www.anicura.be/fr-be/nos-cliniques-et-cabinets/liege/clinique-veterinaire-vetteam-liege/,
Animal Santé Oupeye, +32 4 380 07 92,Vétérinaire," Rue Visé-Voie 66, 4680 Oupeye, Belgique",Oupeye,http://www.animalsante.be/,
Animal Sante, +32 4 380 07 92,Soins vétérinaires," Rue de Milmort 106, 4680 Oupeye Hermee, Belgique",Oupeye Hermee,http://www.animalsante.be/,
Destexhe / Jean, +32 478 32 02 31,Vétérinaire," Rue Provinciale 104, 4042 Herstal, Belgique",Herstal,,
Vétérinaire Hermesse Amandine, +32 489 77 38 71,Vétérinaire," Rue Clerbeau 26, 4041 Herstal, Belgique",Herstal,https://www.facebook.com/profile.php?id=61550333615367,
Ladner & Scalais vétérinaire, +32 4 240 24 40,Urgences vétérinaires," Rue Joseph Wauters 70, 4683 Oupeye, Belgique",Oupeye,https://www.veterinaire-oupeye.be/,
EquiSecours, +32 4 277 24 00,Urgences vétérinaires," 4020 Liège, Belgique",Liège,https://www.equisecoursliege.com/,
Waucomont / Catherine, +32 4 264 07 22,Vétérinaire," Rue Emile Muraille 22, 4040 Herstal, Belgique",Herstal,,
Garage Serafini / Massimo, +32 4 264 46 76,Atelier de réparation automobile," Rue Emile Muraille 238, 4040 Herstal, Belgique",Herstal,https://www.vlan.be/fr/liege/herstal/PHQKNFGB_serafini-massimo.html,
Garage Nino Ciriello, +32 4 264 54 42,Atelier de réparation automobile," Rue Emile Muraille 295, 4040 Herstal, Belgique",Herstal,,
Garage Dionisio, +32 4 264 89 29,Atelier de mécanique automobile," Rue Croix Jurlet 179 A, 4040 Herstal, Belgique",Herstal,https://garagedionisio.be/,
garage aekan, +32 467 78 84 36,Garage automobile," Rue Nicolas Defrêcheux 67, 4040 Herstal, Belgique",Herstal,,
Garage Etienne, +32 494 93 90 90,Garage automobile," Rue Pied du Bois Gilles 302, 4040 Herstal, Belgique",Herstal,,
Ab cars Herstal, +32 470 18 18 04,Concessionnaire automobile," Rue Large Voie 212, 4040 Herstal, Belgique",Herstal,http://www.abcars.be/,
Auto5 Herstal, +32 4 248 81 40,Garage automobile," Rue Basse Campagne 2, 4040 Herstal, Belgique",Herstal,https://centres.auto5.be/liege/herstal/rue-basse-campagne-2?utm_source=google&utm_medium=local&utm_campaign=google-local,
Garage F1, +32 4 240 39 37,Atelier de carrosserie automobile," Rue Rogivaux 62, 4040 Herstal, Belgique",Herstal,https://www.pagesdor.be/entreprise/Herstal/L2481900/Garage+F1/,
Garage Nihant Eurorepar, +32 4 264 01 40,Concessionnaire automobile," En Hayeneux 37, 4040 Herstal, Belgique",Herstal,https://garagenihant.be/,
Doni garage, +32 486 02 23 61,Garage automobile," Rue En Bois 65, 4040 Herstal, Belgique",Herstal,https://www.facebook.com/garagedoni/,
Sf Pneus, +32 494 39 26 04,Magasin de pneus," Rue Célestin Demblon 138, 4040 Herstal, Belgique",Herstal,,
Carrera Cars Herstal, +32 475 33 11 11,Vendeur de voitures d'occasion," Bd Zénobe Gramme 53, 4040 Herstal, Belgique",Herstal,https://www.carreracars.be/,
L'univers de l'automobile, +32 4 264 34 35,Concessionnaire automobile," Rue du Bass. 35, 4040 Herstal, Belgique",Herstal,https://dealernetwork.suzuki.be/region-wallonne/liege/herstal/lunivers-de-lautomobile/fr,
Beck's Pneus, +32 497 12 58 19,Magasin de pneus," Rue Nicolas Simonon 3, 4040 Herstal, Belgique",Herstal,,
Scerbo et Fils Herstal, +32 4 264 36 20,Atelier de réparation automobile," Rue Bossuron 71, 4040 Herstal, Belgique",Herstal,http://garagescerbo.be/,
MBS AUTOMOBILE SRL, +32 470 01 68 08,Vendeur de voitures d'occasion," Bd Zénobe Gramme 35, 4040 Herstal, Belgique",Herstal,https://www.automobile.be/,
Herstal Pneus, +32 465 88 19 51,Garage automobile," Rue Basse Campagne 35, 4040 Herstal, Belgique",Herstal,,
DHM MÉCANIQUE, +32 492 54 90 50,Garage automobile," Rue Visé - Voie 560, 4041 Herstal, Belgique",Herstal,,
Pacha automobile, +32 472 58 81 02,Magasin de pneus," Rue Emile Muraille 43, 4040 Herstal, Belgique",Herstal,http://pachaautomobile.be/,
Renault Herstal L'univers l'automobile, +32 4 264 34 35,Concessionnaire Renault," Rue du Bass. 35, 4040 Herstal, Belgique",Herstal,https://fr.renault.be/trouvez-votre-concessionnaire.html,
De Luca Gasperino, +32 4 278 65 92,Atelier de réparation automobile," Rue Masuy 131, 4041 Herstal, Belgique",Herstal,,
Station du Pneu, +32 4 264 38 76,Magasin de pneus," Bd Zénobe Gramme 20, 4040 Herstal, Belgique",Herstal,https://www.point-s.be/shop-finder-details/herstal/station-du-pneu-herstal-sprl,
"Garage ""A la Chaussée""", +32 4 240 11 91,Concessionnaire automobile," Rue Pierre Michaux 67, 4683 Oupeye, Belgique",Oupeye,http://www.garagealachaussee.be/,
Parking Indigo Herstal Jean Jaurès, +32 2 540 82 00,Parking," Pl. Jean Jaurès 35, 4040 Herstal, Belgique",Herstal,https://www.indigoneo.be/nl/parkings/20215/parking-jean-jaures?utm_source=google&utm_medium=yextbe,
GK AUTOMOBILE SRL, +32 474 90 03 52,Garage automobile," Rte de Liers 6, 4041 Herstal, Belgique",Herstal,,
Garage Mtc24 s.p.r.l., +32 4 355 80 01,Atelier de réparation pour poids lourds," Garage Mtc 24 Hauts Sarts, Zoning, 1ère Avenue n° 16, 4040 Herstal, Belgique",Herstal,https://www.facebook.com/mtc24sprl/,
Mathonet Richard, +32 86 68 12 63,Atelier de réparation automobile," Rue Guillaume Delarge 10, 4040 Herstal, Belgique",Herstal,,
Autotricar's,,Garage automobile," Rue Verte 225, 4040 Herstal, Belgique",Herstal,,
Midas CORONMEUSE, +32 4 248 11 92,Atelier de réparation automobile," Rue des Expositions 1, 4000 Liège, Belgique",Liège,https://www.midas.be/fr/garages/wallonie/liege/liege/coronmeuse_5064,
Dacia Herstal L'univers de l'automobile, +32 4 264 34 35,Concessionnaire Dacia," Rue du Bass. 35, 4040 Herstal, Belgique",Herstal,https://nl.dacia.be/zoek-concessiehouder.html,
